选项,指标,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231
常用指标,归母净利润,395692157.5,313171861.89,208508839.24,542253110.31,394250644.85,333081627.17,229695068.18,749359365.22,552264637.06,436802344.05,279299453.25,801874643.07,525734725.13,431133121.61,260950214.35,640837397.98,385578099.67,277975814.74,175890672.32,767902011.08,570589506.8,452375750.21,257581593.61,220021103.27,116591626.69,88768242.22,40176090.27,101902173.25,89505419.3,82188517.1,28249255.19,72019165.77,79906148.3,72844084.37,26547186.95,39472310.59,68185926.37,62432747.92,19032585.45,34902921.93,67133725.87,61578883.4,26508853.23,80856947.06,70914826.05,66487818.95,28808341.01,118131168.96,100563109.36,110388523.79,54481799.22,139944162.54,91715635.96,85213352.67,40460666.88,137809572.16,90391444.8,84142196.37,50609543.68,123454955.26,65253218.81,54702516.06,36564726.14,93257004.84,54534245.59,48105711.07,30703621.77,79568210.35,52662345.48,46661190.94,25856421.84,71722416.08,45286519.84,39600959.43,18086759.25,67870651.82,56728841.04,8108680.99
常用指标,营业总收入,5000039406.26,3567818090.23,2218133561.43,6632459699.95,5124963675.4,3665419040.43,2253743794.58,7055930166.63,5414927784.42,3854598182.67,2372685088.36,7434297659.46,5335070873.15,3820579502.72,2342503897.74,6943439865.01,5079705991.98,3638672849.45,2331140066.94,6926082823.06,5204169149.4,3729654456.66,2216612020.07,5985722254.07,4209989927.72,3042129152.67,1908623029.08,5539316059.52,4192099258.88,3077510999.88,1817124671.9,5255871627.52,3885292636.72,2840423106.99,1687966407.75,4781012224.26,3486307045.23,2529705802.29,1485911118.96,4237398972.24,3107131868.74,2297538551.15,1412647006.57,4094370562.23,2970223499.89,2219265962.13,1379675554.48,3603329339.62,2448287980.63,1847687781.78,1110707439.09,2680571887.95,1934852043.61,1460285359.28,890144696.57,2626480863.71,1880698732.06,1411968917.67,824442850.56,1923389425.05,1335609385.61,998597897.57,598496220.59,1444540455.56,1064909153.13,798735824.65,491388413.56,1382764377.63,1009265496.06,752900878.96,418383831.11,1249290596.0,899043225.79,643585647.66,295747892.25,925849572.55,671215790.8,579647246.89
常用指标,营业成本,4692424284.81,3306226779.31,2000569128.1,6168854498.02,4749178143.53,3321008237.66,1998206810.74,6288113756.07,4832839773.56,3385508778.85,2072206618.95,6546028936.45,4777486569.92,3341316069.93,2026502244.79,6258648193.79,4683308071.76,3301825301.65,2118651558.81,6190118902.68,4715874822.53,3331658658.88,2018053360.96,5776478568.16,4123350829.79,2961950540.33,1862375766.41,5422059903.51,4090374905.63,2971301029.68,1782972996.81,5221639956.1,3809226202.41,2753480093.24,1650583137.45,4777132966.57,3433241740.9,2479154344.81,1469536851.36,4333699041.18,3091645056.44,2241705693.51,1381546179.51,4107944921.62,2904201169.81,2155463239.24,1350767384.5,3484687229.73,2336859446.46,1717866529.16,1037874795.3,2558317502.91,1843947486.63,1361847841.74,841382679.89,2505158305.01,1794697662.76,1328348274.02,764244612.88,1818849662.12,1280405794.54,948271510.86,561305384.53,1362335401.7,1014396219.85,751809255.79,459461653.37,1321218518.06,966330239.53,707623186.88,391361426.73,1203614488.23,871591183.35,615733586.45,292625844.65,863170745.54,610483263.62,573593773.11
常用指标,净利润,395904704.21,313375327.34,208508783.0,542499658.56,394341927.78,333172921.14,229694980.35,749654175.04,552404733.45,436918429.82,279461018.4,802172083.77,525803612.66,431126177.84,260911681.62,639942313.1,384824300.6,277587353.61,175750908.92,767687663.33,570462297.34,452299020.29,257422453.61,219150711.82,116532367.67,88785961.5,40210391.18,101493889.03,89525821.57,82230282.97,28258517.19,72103157.69,79972700.4,72911669.77,26605628.71,39466627.79,68176767.38,62436534.56,19028934.15,34902663.65,67123771.93,61582344.86,26504492.64,80854304.49,70901572.09,66492300.5,28804527.25,118142845.62,100551364.98,110394628.69,54479441.85,136497453.98,91149804.26,85889021.66,39525307.96,134468606.64,89939305.38,84887189.54,52273420.27,122934581.47,64620411.5,57035061.78,37465324.89,88552637.73,54328272.1,48052547.88,31182493.09,77965030.76,50861613.46,46063712.84,25597074.77,71308481.96,45414283.99,40518160.66,17898407.87,69014319.47,60751974.24,10075320.89
常用指标,扣非净利润,271217481.51,224099817.62,164101968.55,414669504.94,312641665.55,268740006.24,197411462.35,645877762.04,484170924.2,381726252.71,240859776.6,708358765.37,445268119.13,360536842.14,240229992.36,550931739.48,309474351.52,253893485.35,171694674.99,570545246.89,396863092.73,314201552.19,155576133.01,194670280.86,86652616.93,74422414.9,36227737.23,68998070.31,73793525.35,68680817.33,25304898.24,43157568.74,55745219.89,57128208.97,23938886.1,16804228.98,45238065.51,41330677.11,7715445.17,-16030042.67,23081994.49,53244651.76,25029684.99,66665375.78,66411874.79,63000545.68,27243188.61,108987519.73,94072707.51,108078628.93,53568959.19,137169531.63,91140713.3,84637926.83,39055265.65,131963003.89,89472622.65,83392185.27,50459026.33,124568294.69,63740583.44,56086621.38,36958258.34,89867499.01,54122641.98,47076966.4,30902197.93,82346561.93,51781028.44,45146169.72,26107058.01,68013535.7,,38933122.85,,67557149.56,57369803.45,8414350.07
常用指标,股东权益合计(净资产),4528909272.99,4449163389.16,4621773069.95,4413264286.95,4289568896.46,4228804231.6,4570766186.99,4341071206.64,4131436073.4,4013347633.8,4165024605.51,3881077750.41,3596037437.67,3497344702.62,3498690782.3,3233237878.1,3025491402.71,2901692667.14,3204353382.46,2992967868.82,2751185417.25,2633021995.88,2486099123.22,2228675613.34,2136238004.2,2105376910.55,2080594997.34,2062369414.26,2086441334.41,2075829177.38,2036156735.65,2003591126.52,2010139190.78,1995266834.19,1949446315.16,1915326665.89,1943897582.57,1937852785.26,1904124145.95,1885095211.8,1917728221.59,1911689909.7,1887681550.8,1861177058.16,1848513385.91,1844104114.32,1826521779.37,1797717252.12,1780125771.48,1789969035.19,1734053848.35,1719785283.1,1674663860.2,1669403077.6,1643578576.39,1604053268.43,1559085886.73,1071053174.39,1074711254.47,1022437834.2,964123664.23,956538314.51,974368577.62,936903252.73,902678887.1,896403162.88,898233108.09,867050615.0,844364745.57,839081742.08,818451330.09,304376129.24,,277086980.92,,228536055.11,159086948.18,100680227.48
常用指标,商誉,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,15508178.31,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,16059125.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20822825.24,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,20853125.32,1002713.99,1002713.99,1002713.99,1002713.99,1002713.99,1002713.99,1002713.99,1002713.99,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,138353.25,,,,30300.08,,
常用指标,经营现金流量净额,52642796.77,-190828461.29,-249350651.32,1144433782.02,733965688.7,316572740.24,167352520.73,364793782.66,33126072.19,-180686013.29,-272718217.28,1384752431.43,751142264.04,213526983.28,120120837.51,962653297.23,424813054.1,53146482.98,-81257767.01,1267488352.4,958308953.65,675765131.27,215743541.42,391390357.6,-180751540.01,-315238059.56,-269761888.47,489112667.2,101275168.45,-54330019.72,-128674113.46,358781117.44,156772440.2,85357803.55,-16837913.9,336595749.5,222757575.08,17725817.47,-47755772.8,52061258.39,-113491435.46,-252988539.51,-180131530.28,142968002.08,54525842.86,-62549083.26,-188632833.94,161092541.9,179652465.49,36548691.94,-60259513.62,302554323.22,224336450.58,3049560.92,-111990049.66,101444405.77,113828980.04,71019334.82,-75500647.26,208810736.35,176695471.44,67232348.58,25848448.43,287655772.43,120213279.99,75527305.04,-19326337.86,150235732.62,105182084.52,50757043.37,37833847.88,75052237.83,64762659.85,55787875.81,32889515.56,21379866.94,88666786.49,4467711.93
常用指标,基本每股收益,0.45,0.36,0.24,0.62,0.45,0.38,0.26,0.85,0.63,0.5,0.32,0.91,0.6,0.49,0.3,0.73,0.46,0.34,0.2,0.87,0.71,0.56,0.32,0.27,0.15,0.11,0.03,0.13,0.11,0.1,0.03,0.09,0.1,0.09,0.03,0.05,0.08,0.08,0.02,0.04,0.08,0.08,0.03,0.1,0.09,0.08,0.07,0.29,0.25,0.27,0.14,0.35,0.23,0.21,0.2,0.72,0.48,0.45,0.27,0.66,0.35,0.29,0.2,0.4987,0.29,0.26,0.33,0.46,0.6,0.54,0.3,1.02,,0.57,,0.97,0.8104,0.12
常用指标,每股净资产,5.149529,5.05879,5.25537,5.018208,4.877612,4.808497,5.197463,4.936203,4.698313,4.564024,4.736492,4.413088,4.09001,3.977841,3.979406,3.677433,3.442451,3.301233,4.009722,3.745072,3.442454,3.29455,3.110831,2.788555,2.66327,2.626144,2.570058,2.54759,2.568019,2.55493,2.499,2.458938,2.459258,2.442638,2.386406,2.344597,2.410635,2.403103,2.361172,2.337506,2.378096,2.370571,4.681455,4.615531,4.584064,4.573054,4.52935,4.457707,4.414017,4.438452,8.598836,8.527855,8.317356,8.285015,8.164582,7.977447,7.768255,5.735892,5.811167,5.540528,5.129145,5.089297,5.188073,4.989677,4.806598,4.772221,9.558323,9.363282,8.985143,8.873713,8.64945,4.205558,,3.761602,,3.180952,2.222021,1.406077
常用指标,每股现金流,0.059876,-0.217051,-0.283615,1.301699,0.834825,0.360075,0.190349,0.414923,0.037678,-0.205515,-0.310194,1.575042,0.854362,0.242869,0.136627,1.094939,0.48319,0.060449,-0.101666,1.58583,1.198997,0.84549,0.269929,0.489691,-0.225427,-0.393155,-0.333177,0.604092,0.122107,-0.069423,-0.158338,0.432127,0.192305,0.104774,-0.020668,0.413162,0.276986,0.022041,-0.059381,0.064735,-0.14112,-0.314577,-0.447967,0.355545,0.135599,-0.155552,-0.469108,0.400619,0.446775,0.090892,-0.299717,1.504838,1.115799,0.015167,-0.557013,0.504562,0.56616,0.379782,-0.403746,1.116634,0.944895,0.359531,0.138226,1.538266,0.642851,0.403889,-0.206698,1.606799,1.124942,0.542856,0.40464,1.072174,,0.796969,,0.305426,1.266668,0.063824
常用指标,净资产收益率(ROE),8.76,6.86,4.62,12.48,9.09,7.52,5.16,18.37,13.73,10.79,6.94,22.65,15.36,12.6,7.75,21.12,12.63,8.94,5.71,29.39,22.89,18.49,10.93,10.2,5.58,4.26,1.94,4.99,4.39,4.04,1.4,3.69,4.09,3.74,1.38,2.06,3.57,3.27,1.01,1.87,3.57,3.27,1.42,4.44,3.9,3.65,1.59,6.78,5.79,6.31,3.13,8.43,5.6,5.19,2.49,11.09,8.08,7.8,4.77,12.43,6.67,5.6,3.78,10.22,,5.42,,10.53,,7.25,,27.74,,16.26,,36.02,44.67,8.6
常用指标,总资产报酬率(ROA),6.510045,5.438207,3.510441,8.868348,7.013196,6.223623,4.068444,12.825159,9.958646,8.073001,4.996115,14.614475,10.196455,8.938446,5.017983,12.960711,8.60163,6.539278,3.813438,17.266596,13.217299,10.334093,5.592462,5.103999,2.953715,2.330367,0.945309,3.028446,3.011312,2.963771,1.044032,2.491515,2.937222,2.957864,1.20072,1.759713,2.525764,2.398058,0.853016,0.135148,2.278357,2.155415,0.950202,1.101296,2.596963,2.503855,0.908432,4.854005,4.205883,4.805064,2.476872,5.362826,3.90523,3.833622,1.87811,6.70144,4.509908,5.204129,3.141227,7.981153,4.645414,4.547794,2.701698,6.344609,4.227025,4.05181,2.575151,7.482957,5.541209,5.115569,2.660839,9.178774,,6.585857,,11.088021,11.42479,3.448638
常用指标,毛利率,23.766746,24.33871,25.324585,24.2215,25.028816,25.935171,26.600827,25.835245,26.767605,27.661547,28.281588,28.065459,28.56171,29.881281,31.029456,27.169828,26.122298,26.831744,28.65428,29.865476,36.731933,38.179859,37.03187,35.173447,32.678573,33.209366,34.176719,35.520541,34.200626,34.83362,33.897496,33.924554,34.527851,35.333666,34.472443,35.136709,34.428994,35.133795,33.830724,32.931477,33.827635,34.709165,33.42,34.580452,34.460543,35.246353,32.092148,34.916872,35.989574,37.061246,33.87,33.598566,35.729078,36.216252,31.930431,31.924474,34.294238,35.181743,33.631724,33.437194,35.762942,36.460008,35.186543,35.715765,36.304555,36.953208,36.939722,38.079199,36.605046,36.045911,36.898029,35.937711,35.84193,35.647183,37.241736,37.070983,34.835961,24.87882
常用指标,销售净利率,7.918031,8.783388,9.40019,8.179464,7.694531,9.089627,10.191707,10.624455,10.201516,11.334992,11.778259,10.777121,9.855606,11.284313,11.138153,9.216502,7.575719,7.628807,7.539268,11.084009,10.96164,12.127102,11.613329,3.661224,2.767996,2.918546,2.106774,1.832245,2.135584,2.671973,1.555122,1.371859,2.058344,2.566929,1.576194,0.825486,1.955558,2.468134,1.280623,0.823681,2.160312,2.680361,1.876228,1.974767,2.387078,2.996139,2.087775,3.278713,4.107007,5.974744,4.904931,5.092101,4.710944,5.88166,4.440323,5.119725,4.782228,6.011972,6.340454,6.391559,4.838271,5.711514,6.25991,6.130159,5.101681,6.016075,6.345793,5.638345,5.039468,6.118164,6.118084,5.707917,5.051401,6.29569,6.051913,7.454161,9.051034,1.738181
常用指标,期间费用率,16.725366,16.037719,14.599859,16.371016,16.756041,15.573257,14.312147,14.051136,15.041456,14.562061,14.757635,15.275682,17.231177,16.448942,16.773521,16.468661,17.434647,16.646545,18.690196,18.403639,26.459705,26.621067,27.147655,30.858844,29.725604,29.705358,30.832283,32.327614,30.603137,30.232932,30.768022,31.812402,31.180475,30.861243,30.71655,33.858162,31.761183,31.947917,31.56425,34.09389,32.106253,31.014641,30.124721,33.733974,30.936167,30.997527,29.064407,30.727197,30.659093,29.230281,26.577136,28.041773,30.086677,28.499195,25.590384,26.423081,28.807756,28.383386,25.595641,27.608203,31.170006,31.05494,28.530219,29.2868,30.972887,30.567424,29.912403,32.95929,32.071511,29.800108,29.996171,31.954318,32.447964,30.959624,35.729607,29.719196,25.332175,23.173889
常用指标,资产负债率,40.161154,34.25281,37.856029,45.796853,40.276556,34.623041,35.68122,42.28383,40.496518,38.681114,39.574488,48.471803,47.233127,41.076212,44.486339,50.885037,46.674968,45.503981,45.03075,50.085957,51.578272,54.020147,55.486806,57.815958,47.453335,47.063489,50.919853,55.260079,46.792099,42.655748,48.680621,54.072049,46.226078,43.24914,46.596241,53.870721,43.654331,41.433651,46.348012,50.926508,38.004033,37.677109,44.431168,47.391391,38.608371,37.956913,43.79341,51.528807,44.664431,36.9866,39.052345,44.956042,32.617365,28.449816,32.437699,42.185886,35.045888,39.073279,41.666526,46.358012,42.864255,36.597669,38.870383,41.871049,36.633646,34.214654,35.925371,41.49369,32.712113,35.349012,46.531412,71.420294,,67.866881,,72.583149,74.622137,83.344584
每股指标,基本每股收益,0.45,0.36,0.24,0.62,0.45,0.38,0.26,0.85,0.63,0.5,0.32,0.91,0.6,0.49,0.3,0.73,0.46,0.34,0.2,0.87,0.71,0.56,0.32,0.27,0.15,0.11,0.03,0.13,0.11,0.1,0.03,0.09,0.1,0.09,0.03,0.05,0.08,0.08,0.02,0.04,0.08,0.08,0.03,0.1,0.09,0.08,0.07,0.29,0.25,0.27,0.14,0.35,0.23,0.21,0.2,0.72,0.48,0.45,0.27,0.66,0.35,0.29,0.2,0.4987,0.29,0.26,0.33,0.46,0.6,0.54,0.3,1.02,,0.57,,0.97,0.8104,0.12
每股指标,稀释每股收益,0.45,0.36,0.24,0.62,0.45,0.38,0.26,0.85,0.63,0.5,0.32,0.91,0.6,0.49,0.3,0.73,0.46,0.34,0.2,0.87,0.71,0.56,0.32,0.27,0.15,0.11,0.03,0.13,0.11,0.1,0.03,0.09,0.1,0.09,0.03,0.05,0.08,0.08,0.02,0.04,0.08,0.08,0.03,0.1,0.09,0.08,0.07,0.29,0.25,0.27,0.14,0.35,0.23,0.21,0.2,0.72,0.48,0.45,0.27,0.66,0.35,0.29,0.2,0.4987,0.29,0.26,0.33,0.46,0.6,0.54,0.3,1.02,,0.57,,0.97,0.8104,0.12
每股指标,摊薄每股收益_最新股数,0.450067,0.356207,0.237161,0.616768,0.448427,0.378853,0.261259,0.852335,0.628155,0.496826,0.31768,0.910964,0.59798,0.490378,0.296809,0.7289,0.438563,0.316174,0.200061,0.873425,0.648998,0.51454,0.292978,0.250256,0.132613,0.100966,0.045697,0.115905,0.101805,0.093482,0.032131,0.081915,0.090886,0.082854,0.030195,0.044896,0.077555,0.071012,0.021648,0.039699,0.076359,0.07004,0.030151,0.091968,0.080659,0.075624,0.032767,0.134364,0.114382,0.125557,0.061968,0.159175,0.104319,0.096923,0.04602,0.156747,0.102812,0.095704,0.057564,0.140419,0.072204,0.063728,0.042198,0.100968,0.062028,0.054716,0.034922,0.094941,0.059899,0.053073,0.029409,0.081578,0.051509,0.045042,0.020572,0.077197,0.064524,0.009222
每股指标,摊薄每股净资产_期末股数,5.149529,5.05879,5.25537,5.018208,4.877612,4.808497,5.197463,4.936203,4.698313,4.564024,4.736492,4.413088,4.09001,3.977841,3.979406,3.677433,3.442451,3.301233,4.009722,3.745072,3.442454,3.29455,3.110831,2.788555,2.66327,2.626144,2.570058,2.54759,2.568019,2.55493,2.499,2.458938,2.459258,2.442638,2.386406,2.344597,2.410635,2.403103,2.361172,2.337506,2.378096,2.370571,4.681455,4.615531,4.584064,4.573054,4.52935,4.457707,4.414017,4.438452,8.598836,8.527855,8.317356,8.285015,8.164582,7.977447,7.768255,5.735892,5.811167,5.540528,5.129145,5.089297,5.188073,4.989677,4.806598,4.772221,9.558323,9.363282,8.985143,8.873713,8.64945,4.205558,,3.761602,,3.180952,2.222021,1.406077
每股指标,调整每股净资产_期末股数,4.76342,4.681533,4.693849,4.437821,4.302025,4.234279,4.606894,4.333865,4.130965,4.00002,4.360817,4.0262,3.710133,3.611825,3.577254,3.273497,3.047856,2.922469,3.58257,3.34477,3.07379,2.908174,2.745788,2.387073,2.298312,2.266569,2.206352,2.180336,2.210355,2.199663,2.117381,2.058218,2.069464,2.052801,1.970471,1.902785,1.958749,1.948938,1.896002,1.852688,1.939991,1.929527,3.791298,3.702782,3.85066,3.839812,3.77013,3.682915,3.713315,3.855676,7.64543,7.537555,7.4534,7.395869,7.283933,7.099339,6.900176,4.91915,5.005402,5.06884,4.606051,4.57066,4.664867,4.567144,4.416242,4.380839,8.775378,8.58031,8.232492,8.113887,7.809939,3.073259,,2.88658,,2.868143,1.933432,1.112064
每股指标,每股净资产_最新股数,5.149529,5.05879,5.25537,5.018208,4.877612,4.808497,5.197463,4.936203,4.698313,4.564024,4.736492,4.413088,4.09001,3.977841,3.979406,3.677433,3.442451,3.301233,3.645202,3.40461,3.129504,2.995045,2.828028,2.53505,2.428902,2.395043,2.366837,2.346146,2.373027,2.360932,2.309889,2.272859,2.280349,2.263432,2.211325,2.172583,2.205084,2.198194,2.159839,2.138191,2.17532,2.168436,2.141138,2.110986,2.096594,2.091559,2.07157,2.038803,2.01882,2.029996,1.966407,1.950175,1.902037,1.894641,1.8671,1.824305,1.776467,1.220008,1.236019,1.178454,1.090955,1.082479,1.103488,1.06129,1.02235,1.015038,1.016514,0.995772,0.955557,0.943707,0.919857,0.334843,,0.299496,,0.253265,0.176915,0.11195
每股指标,每股经营现金流,0.059876,-0.217051,-0.283615,1.301699,0.834825,0.360075,0.190349,0.414923,0.037678,-0.205515,-0.310194,1.575042,0.854362,0.242869,0.136627,1.094939,0.48319,0.060449,-0.101666,1.58583,1.198997,0.84549,0.269929,0.489691,-0.225427,-0.393155,-0.333177,0.604092,0.122107,-0.069423,-0.158338,0.432127,0.192305,0.104774,-0.020668,0.413162,0.276986,0.022041,-0.059381,0.064735,-0.14112,-0.314577,-0.447967,0.355545,0.135599,-0.155552,-0.469108,0.400619,0.446775,0.090892,-0.299717,1.504838,1.115799,0.015167,-0.557013,0.504562,0.56616,0.379782,-0.403746,1.116634,0.944895,0.359531,0.138226,1.538266,0.642851,0.403889,-0.206698,1.606799,1.124942,0.542856,0.40464,1.072174,,0.796969,,0.305426,1.266668,0.063824
每股指标,每股现金流量净额,0.336652,0.152109,-0.286176,-0.329149,-0.30963,-0.110635,-0.430851,-0.789064,-0.211246,-0.950289,-1.174329,0.627865,0.522505,-0.36569,-0.158243,-0.110035,-0.175823,-0.483166,-0.307949,0.577204,0.833479,0.944321,0.554979,-0.289472,-0.383539,-0.465922,-0.351827,0.138853,-0.291507,-0.350376,-0.475822,0.132096,0.026013,-0.112571,-0.233395,-0.011046,-0.120118,-0.259042,-0.356162,0.273486,-0.236978,-0.324517,-0.44627,-0.751085,-0.748659,-0.726415,-0.615409,-0.294349,-0.123316,-0.660187,-0.690943,0.060611,0.419228,-0.680322,-0.853668,0.904882,1.373921,-0.77522,-0.925092,0.234713,0.291664,-0.12663,0.175327,0.532457,0.587626,0.460086,-0.008126,3.474269,3.2314,4.278997,5.293369,0.871613,,1.187547,,-0.126756,0.702942,-0.229753
